5366361,33799297,3,2,2,2,11-18,地铁1号线五棵松站，旁边就是卓展购物中心，总的来说还是比较方便的
5366361,7325020,5,0,0,0,14-09-01,五棵松地铁站附近，就是原来的五棵松体育馆。去看的虎牌啤酒乐队龙虎榜，音效真的很不错。里面有卖饮料，最便宜的10元，瓶子什么的都不能带进去的，荧光棒在座位上有给每个人都准备。当天演出结束10点多，下大雨，在场馆外面工作人员还派发一次性的雨衣，服务非常棒！
5366361,55130777,4,0,0,0,14-08-29,送孩子去看五月天的演唱会，没进去只是在外边转了一圈，场馆挺大的，可以容纳2万人。就是以前的五棵松体育场。停车场挺大的，估计散场后车不好开出来，好多人都停在了周围的马路边，维持秩序的警察很多，好像也没有管马路边停车的。万事达中心四周的路还是挺宽的，散场后人挺多的，还有好多接孩子的车，但是基本上没有拥堵现象，人流散的还是比较快的。
5366361,7692365,4,0,0,0,14-08-25,月初去万事达看的五月天Just Love It的演唱会，万事达的外围感觉挺大的，周边还有购物中心和一些快餐店。
5366361,4938974,5,0,0,0,14-08-20,在球场看的2014cba总决赛，本来以为能是最后一场，谁知道这场比赛输了。场馆很大，进门的时候检查的挺严格，有安检进门检之类的，周围还有武警持枪站岗，感觉还挺放心的，里面的餐饮略贵，还排队，不过只能进场买水所以只好忍了。
5366361,1691917,4,0,0,0,14-08-19,这么多年才第一次去，汗啊，泰禾的群星演唱会，，喜欢王杰，小苹果收尾也挺逗
5366361,3379751,4,0,0,0,14-08-18,现场的气氛真好，第一次去现场看演唱会，感觉不错，这个场馆能容2万人，我们看的是泰禾长安中心的演唱会，有机会还去看。
5366361,79050931,5,0,0,0,14-08-10,今天为了在万事达看一场张翰的漂亮C-girl，太不容易了，从卓展翻栏杆过去，走了好远才进到正门，然后又没有票，等了一个小时，又跑到外面买黄牛票，才看上张翰，还有朴信惠，真心说万事达里太大了，录完节目穿过一个非常大的篮球场……太大了，走的我都泄气了。
5366361,17072860,4,0,0,0,14-08-10,来北京出差 就住在附近 晚上吃饱饭之后在附近溜达的时候就走到了这里 场馆占地还挺大的 那天附近人很多 很多黄牛在卖票 比较乱 所以也就离得比较远 绕着整个万事达溜达了一圈之后又去了旁边的卓展 但是没想到那天竟然是五月天的演唱会（怪不得那天有那么多人 而且看上去都挺年轻的） 作为一个五月天的粉丝 我这个后悔啊 早知道就买张票进去了！！！
5366361,41383396,5,0,0,0,14-08-09,在五棵松地铁附近~五棵松没什么商业~就那里还算可以啦
5366361,5792943,4,0,0,0,14-08-07,场地小，看演唱会离得很近，喜欢这样的小场子，就是地点远了点儿
5366361,190308,4,0,0,0,14-08-05,交通很方便，地铁直达。但是如果开车，可能不是很好停车吧。虽然是新建的场馆，但是管理比较一般，甚至是混乱。好几个门口，经常开这个关那个的。演出不断，小商贩非常多，黄牛也非常多。
5366361,26504456,5,0,0,0,14-08-05,2014.8.3 五月天just love it演唱会 简直太赞了！
5366361,20570114,4,0,0,0,14-08-02,参加韩国明星李玟雨14年亚洲巡回演唱会去的，场馆在五棵松那，不是很大。座位都设置成在同一平面，没有台阶式的上下层，后面的人应该比较看不清楚吧。演唱会还是挺好的，气氛不错，总体感觉还可以。
5366361,39356405,5,0,0,0,14-07-31,周围有吃东西的地方，相对方便些。
5366361,18801840,5,0,0,0,14-07-30,这里就呐喊，这里有欢呼！北京金隅是冠军
5366361,7500080,3,0,0,0,14-07-27,黄牛不除，何以清静，实在是煞风景
5366361,1749134,1,0,0,0,14-07-26  更新于07-26 09:41,昨晚去看冰上雅姿。说实话，作为一个近几年新盖的场馆，真够差的。
5366361,4390596,5,0,0,0,14-07-21,很现代的一座体育馆！
5366361,1746399,4,0,0,0,14-07-21,看的阿哲演唱会，阿哲说一共在北京开了十次，我看了六次啦，哈哈
5366361,170581,4,0,0,0,14-07-19,全場一萬多支熒光棒
5366361,3423741,4,0,0,0,14-07-05,在这里看过3.4场演唱会了，有Usher的，有Westlife的，每次都很high。交通还比较方便，离地铁站不远，对面也有公交车站。
5366361,37725495,4,0,0,0,14-07-01,很多演唱会和活动都在这里，很大很大，在下面的看台还好，上面的看台座位小，也比较高，视觉效果不好
5366361,3752653,4,0,0,0,14-06-09,曲婉婷演唱会，好开心！high爆了，大爱啊，明年一定要再来啊！直接上图吧！
5366361,5371145,4,0,0,0,14-06-07,因为吃饭的地方几乎都在北边卓展附近，还担心北门不让进必须得绕到南门呢，不过当天邓紫棋演唱会就很不错哦，在地下美食城吃完麻辣香锅，就直接到北门入场了，场馆外有许多卖荧光棒、T恤、海报、明信片的；听完演唱会从南门出来两边有许多武警把守，隔2米就站一人，站的笔直，景象那叫一个壮观呀
5366361,38459512,5,0,0,0,14-05-22,在这里看的邓紫棋演唱会 设施不错 门口卖荧光棒T恤贴纸纪念品很多 很方便  南边有个商场可以解决吃饭问题
5366361,7448552,4,0,0,0,14-05-19,在这里看的邓紫棋演唱会，现场气氛很好，就是480的票在三层看台有些高，看不太清
5366361,1513826,5,0,0,0,14-05-17,在这里打酱油看了邓紫棋的演唱会，场馆设施挺不错的，演唱会气氛很好。
5366361,2751007,4,0,0,0,14-05-05  更新于05-06 10:05,3月28来看的北京对新疆 本来这场北京赢了就是冠军了 结果不给力啊 80比83 被新疆反超了啊 3分球人家拼命进 北京貌似一共就进了2个吧 气氛很热闹 好多球迷都准备了北京总冠军的横幅 结果没用上 还得去新疆再打一场 好在最后的结果是好的 嗯嗯 摇号买票这方式太新颖了 取票的时候LG说都疯了 排队排了能有1公里不止 当然感觉黄牛也赚疯了啊 现场还发T和各种小旗子等等 据说有大妈提前去把后排的T都收走了 啧啧 要那么多T穿得了嘛 不能理解啊 第一次现场看CBA 期待去现场看NBA 哈哈哈
5366361,5929336,5,0,0,0,14-05-03  更新于05-03 16:34,昨天去看了苏打绿的北京演唱会，基本上，我几乎没怎么看过演唱会，这是第二次，第一次是在工人体育场看的张学友。体育场嘛，露天的，肯定比较大比较脏，尤其是那个座位，你都不忍坐啊。不过，歌神的演唱会看的也实在是high。
5366361,20698618,2,0,0,0,14-04-25,万事达中心感觉有点大，走到哪里都觉得晕，没什么方向感。不太喜欢他们的卫生间，很紧凑，空间很小。里面的场地还是很大的，演唱会的效果还是很震撼的。
5366361,3544457,4,0,0,0,14-04-13,在这里看了一场难忘的演唱会，里面的设施也还不错，离地铁站也比较近方便。
5366361,7752072,5,0,0,0,14-04-03,的确是国内第一的篮球场馆，很不错！去看了金隅对新疆的决赛，3层的票感觉视野也不错。以后有演唱会再去体验一下。
5366361,27860401,4,0,0,0,14-04-02,话说，第一次来万事达中心听演唱会，
5366361,5584929,3,0,0,0,14-04-01,场馆本身是可以的。就是去内场不太方便，兜兜转转一大圈。在内场前排中间，音效挺好的。但办演唱会的主办方就极品到家了。没办法，谁让内地市场就这样呢。梦靥一场。
5366361,6262165,5,0,0,0,14-03-30  更新于03-30 21:32,吃晚饭遛弯，鬼使神差地就看了人生第一场篮球赛，现场果然好有气氛啊！好开心～还想再去！
5366361,5593215,3,0,0,0,14-03-26,来看过演唱会也看过电影首映礼，环境还可以，只是有点远，不好停车。
5366361,53837500,4,0,0,0,14-03-25,来万事达看cba总决赛第三场  这场球只能说金隅自己打得完全不像样  吉喆莫里斯的状态不想吐槽  新疆也就那样 苏伟绝逼是北京场上第六人各种给面子 亲身经历一次全场喊换苏伟的场面还是挺震撼的  比赛总有胜负  输赢也正常  望金隅哥几个加把劲  在家门口举鼎吧  新疆是冠军
5366361,5234424,4,0,0,0,14-03-24,现在叫万事达中心 好像刚开始的时候叫五棵松体育馆吧 来看过几次演唱会 张学友 王菲什么的 因为新建的所以配套设施都很干净 旁边地铁站什么的也很方便  周围黄牛也是少不了的 呵呵
5366361,26806351,4,0,0,0,14-03-19,莫名其妙的就从五棵松篮球馆变成万事达中心了。估计是很有赞助有关系。西边最大的娱乐场所，哈哈哈。看球，看演唱会！！！
5366361,23259688,3,0,0,0,14-03-09,万事达中心就是原来的五棵松体育馆，后来是万事达冠名了吧，和上海的梅德赛斯是一样的
5366361,1833001,3,0,0,0,14-03-06,具备NBA级别可容纳1万8000人的场地
5366361,15670464,4,0,0,0,14-03-05,前几天去万事达听的艾薇儿演唱会，太火爆了，门口摆摊的一大堆，黄牛一大堆。出了五棵松地铁站步行五分钟，万事达是椭圆壮不露天的场子，所以音效好，但容纳人数不如工体
5366361,3545295,5,0,0,0,14-03-03,为了看Avril 演唱会来的。停车场超大很方便。可惜周边的服务设施有些跟不上，找个小店坐会都没有，走出两站地还是人烟稀少。
5366361,20383704,5,0,0,0,14-01-31,北京篮球的福地，它承载着北京篮球的梦。场馆硬件条件国内首屈一指，可承办除体育赛事外的任何大型活动，也可以算北京西边的地标了。
5366361,4509158,4,0,0,0,14-01-26,去年平安夜来这里听过沙宝亮的演唱会，会场挺大的，挺干净挺亮堂的~不错~
5366361,2430375,5,0,0,0,14-01-23,很大'大的晕头转向'不过还不错'第一次看演唱会'公司的演唱会
5366361,2156984,4,0,0,0,14-01-20,来这看的CBA全明星，人很多，气氛不错，可惜比赛比较无趣。
5366361,31560341,3,0,0,0,14-01-05,第一次来五棵松，北京经典的演出地。昨天来看James blunt 的演唱会，十一月份就提前买好了票，来的时候听电台里说所有票都已经售完了，还是挺幸运的。
5366361,5671617,4,0,0,0,14-01-05,设施很齐全的五棵松篮球馆，前几年改名万事达中心，作为奥运会主力场馆之一而建设的，所以馆外宽阔，视野良好，可惜的是边上的五棵松棒球场，荒废了很多年，现在已然是一个工地，是不是终于要被推了...，真是可惜，真是可惜，这么经典的运动却在北京难以推广。
5366361,18346514,5,0,0,0,13-12-30,北京篮球圣地啊，昨天在这儿看的金隅对汾酒，离得场地还有14排的情况下，看的依旧清楚啊！不说别的，场内的气氛根本不是电视上能够比的，热烈极了……给力啊……
5366361,2922521,5,0,0,0,13-12-30,12年初CBA北京夺冠是在这里看的，总之棒极了，心情好一切都好，还每人发了件白T，可留念，美好！
5366361,30417728,5,0,0,0,13-12-25,昨晚···也就是平安夜，抽中奖来看沙宝亮演唱会！超赞的啊·· 雾霾包围了北京，歌迷包围了万事达····  19：:30检票，8点开始。五棵松不愧是中国最棒的篮球场馆，看了里面的环境和设施，太棒了··· 赞赞赞！ 这是第一次来这里看演唱会，效果很棒啊，虽然坐最三场看台，但效果依旧很好，有图有真相的啊！~ 美中不足的是 座位间隔有点稍稍局促了，腿部感觉有点不太舒服哈！ 不过其他都还不错，同伴觉得 台阶有点陡···   ps，位置很好找，出地铁站，走不到10分钟就到了。分南北口，我当时就先走到了北口又绕到了南口，有一种被地图坑的感觉啊~  雾霾天气 散步，⊙﹏⊙b汗···   外围环境不错，很宽敞，看到万事达 有种很高端的赶脚！ 说说演唱会，沙宝亮算是一位有唱功的歌手，多才多艺，尤其是慢情歌  这是他的拿手好戏，连着翻唱了很多歌曲，如：无地自容、死了都要爱、someone like you、你把我灌醉等等！当然还有最新比较火的《男人好难》顿时有种大合唱的感觉，估计都是男人在唱~哈哈·  在此，再次感谢万事达、感谢大众~ 中奖的感觉很好的哟~  哈哈~  万事达，下次见！~~~
5366361,37869085,4,0,0,0,13-12-23,来看FM103.9的晚会儿，临时被弟弟叫来的，安检没收了一堆打火机，里面挺大的，就是我们的位置不太好，在三层，看不到下面人，不过有个大屏幕，多亏带眼镜了，不然就是模糊一片的，现场气氛不是太热烈，因为明星极少的，当天来了一个中国好声音的张玮，一个孙悦一首祝你平安新版，不得不说现场版确实好听，确实震撼，终于知道，湖南台一个我是歌手，为毛那么多人哭了，听现场确实很high哟。FM103.9二十岁生日二十年台庆，明星请的太少了哦，基本孙悦唱完，人都走没影儿了。还有万事达三层座位太陡了，我坐那儿没安全感，总怕掉下去。
5366361,47906486,3,0,0,0,13-12-23,停车场距离演出的地方好远，门口也没有指示，围着广场一圈才找到入口。为了看百度沸点而来，百度沸点很给力，但这体育馆很烂。
5366361,48775631,5,0,0,0,13-12-17,比较新的场馆，里面到处都明亮干净，场馆很大，挺喜欢这里的，关键还离家近。
5366361,20847562,3,0,0,0,13-12-13,"夏天的时候去看的雅尼的音乐会,话说离家真是比较远,从东边一直到西边.虽然万事达中心边上就是五棵松地铁站,但是怕音乐会的时间不定,结束时万一赶不上地铁就更郁闷了,于是选择了骑车过去.中心没有专门存放自行车的地方,于是存到了五棵松路口桥底下那个存车场,但是离中心还有段距离,这个挺不方便的.场馆倒是不小,但是感觉没有什么特色,场地的座位也不是很多,貌似看台总共有三层.音乐会的气氛倒是不错,但是感觉音响效果差了些,不知道音响是中心的还是雅尼团队带来的.建议要是来看演唱会或者音乐会的,开车的话就要早好久到,要么就选择地铁吧,否则会堵死."
5366361,28211499,4,0,0,0,13-12-08,去看了场cba决赛，人那叫一个多啊，散了场大家伙都跑去挤地铁那叫一个满啊，哈哈，下次有机会再来吧
5366361,17584349,3,0,0,0,13-09-14  更新于11-24 15:32,万事达中心，地处海淀区，位于地铁五棵松附近。场馆的面积很大，可容纳18000人，经常举办演唱会、发布会等大型活动。在此体育馆看过的演唱会：「2013舞极限罗志祥世界巡回演唱会北京站」、「任贤齐2013飙北京演唱会」、「伍佰＂大感谢＂世界巡回演唱会北京站」、「倾听我们的年代----留欢2012」刘欢大型演唱会、「空出来的时间----张信哲世界巡回演唱会」。
5366361,4037402,4,0,0,0,13-11-18,来看林志炫的one take演唱会。
5366361,4345286,4,0,0,0,13-11-17,看演唱会过来的，进场好遥远。布局还算合理，标识也算清晰。周围公交站也算不远
5366361,6573866,1,0,0,0,13-11-16,场馆不错，停车场太差了！二十多分钟没挪窝！停车场不能多开几个出口么？
5366361,1539294,4,0,0,0,13-09-24,看得演唱会，里面有肯德基，环境还是不错的，音效也不错，场子不大不小，散场后地铁还有限流，都很方便。
5366361,25565987,5,0,0,0,13-09-03,看惯了万人演唱会再来五棵松看小型的真是不习惯，真的有够小…
5366361,3283616,5,0,0,0,13-08-26,万事达中心
5366361,2168702,4,0,0,0,13-08-21,过来看比赛，据说最合适的停车位是卓展，但是停下车后走了好远才绕到万事达正门口
5366361,41912084,4,0,0,0,13-08-12  更新于08-12 22:12,场馆不大不小，所以坐在最远方向看演唱会也不至于带望远镜。但是场馆里的餐饮都超贵，还不让往里带水，不过这不是主要的。玩的开心就好，怪不得很多明星开演唱会都选择这呢
5366361,6553475,5,0,0,0,13-08-05,室内体育馆的好处是场地不会太大，看台票也不至于使用望远镜
5366361,5534587,5,0,0,0,13-08-04,环境很好，很干净，很难得发现这里是空气不浑浊的室内场馆。室内大屏幕很有特色。
5366361,24692433,5,0,0,0,13-07-24,第一次去那是因为公司年会，木有我想象中好，舞台不华丽。难道演唱会也是这额
5366361,4506196,4,0,0,0,13-07-11,山顶太太太太太高了
5366361,4193799,4,0,0,0,13-06-27,第一次去万事达中心看演出，心情很激动啊，早早就到了万事达中心外面等着带头大哥发完票后，就往里面去了，一共要经过三次检查，大门口检票，中间安检，检查书包等，最后进入会场再次验票，我的票是在3层，从楼梯上去后进入了主会场，感觉往上走的台阶好陡啊，有恐高症的人伤不起啊，不过坐下后感觉好多了，会场很大，感觉能够容纳上万人，坐定后，不一会节目开始了，不得不说节目真的很精彩啊，看到好多花样滑冰的名将们在台上旋转，那么的华美，感觉舞美 音效都效果都很棒，节目看的非常精彩，一个又一个精彩节目将演出不断推向高潮，真是一场视觉盛宴啊，非常感谢能够抽中这次活动，感谢点评网！
5366361,3593598,5,0,0,0,13-06-22,真的是很幸运，抽中了这次的冰上雅姿门票，离家又不远，首先要感谢点评网和给大家辛苦发票的娜娜了。取票之后进入万事达中心，人已经很多了，咱们的票是在三层看台的，离舞台比较远，但是可以全景尽收眼底，也是一种美好的经历。
5366361,1431828,4,0,0,0,13-06-22,"场馆很漂亮,去看了冰上雅姿的表演,虽然票是在3层看台靠后的位置，但万事达中心不是很大，在山上也能很清楚的看到表演。演出很棒，灯光很炫，音乐很美。曲婉婷的第二首歌居然是溜着冰唱的，很牛啊，能不摔倒已经很厉害了。我其实挺关注陈伟群的，他的表演也很棒，但感觉观众给他的欢呼和掌声比给别人的少，不知道是不是因为他虽然是华裔，但是加拿大籍呢。在加拿大，人家又会觉得他是华裔，两边都要受委屈啊，移民外国的孩子也确实是不容易啊，希望他好好加油，明年冬奥会加油哦。这个场馆设计的很好,卫生间多,适合人多的地方,很好."
5366361,3455113,5,0,0,0,13-06-22,去的时候是金隅队总冠军的那场，现场一片白色的海洋，加油声呐喊声此起彼伏，门口的引导人员态度很好，很负责
5366361,2158713,5,0,0,0,13-06-21,非常幸运被抽中，于上周末来这里看了雅姿冰上表演，太精彩啦！原来雅姿的冰上表演都是在首体，终于今年搬到了这里。晚上六点五十，这里人头攒动，找到带头大哥，拿到票就入场了。虽然写的七点开始，但实际七点半才真正开始的。这次申雪和赵宏博都没有正式演出，申雪怀孕了在观众席，赵宏博当了主持人，还兼职串演了一些节目，真的很不错。大牌云集，还有n冰上杂技，诙谐幽默，让人大呼过瘾！不过抽中的票在第三层看台，有点高，大屏幕也有一定的盲区，还好我带了望远镜，要不会错过很多的。呵呵。
5366361,3764351,5,0,0,0,13-06-21  更新于06-21 12:43,第一次中了点评去万事达中心看冰上雅姿雅典，节目很精彩看到奥运冠军申雪赵宏博了，曲婉婷的现场不错。万事达交通非常方便地铁一号线五棵松出口走半站地就到了，能容纳一万多人，中心里面有快餐，饿了的时候是个不错的选择，不过看台的台阶实在太陡了，身材太胖了都过不去。
5366361,3097840,5,0,0,0,13-06-21,"由中国花滑传奇爱侣申雪、赵宏博2010年参与创立""冰上雅姿""品牌，已连续三年震撼上演，成为业内公认的国内顶级花滑表演年度巡演的盛事。2013年""冰上雅姿""盛典，艺术总监申雪、赵宏博带领花滑世界冠军阵容再次突破升级，力邀明年冬奥会男单夺冠热门，花滑锦标赛最年轻的金牌得主加拿大华裔花滑冠军陈伟群、加拿大""花滑天才""科特o布朗宁、""冰上LadyGaGa""约翰尼·威尔、俄罗斯史上最优秀的单人滑女将伊瑞娜·斯鲁茨卡娅等重磅花滑明星加入，在""造梦空间""的主题下，提前引爆2014索契冬奥会冰上斗秀。赵宏博主持及客串嘉宾，当红歌手曲婉婷在冰场放声歌唱《我的歌声里》，整台演出精彩绝伦，让人目不暇接，我们坐在三层看台，虽然离舞台较远，但万事达体育馆设计精妙，以3D视觉特效展现了众多的精彩，太爱这场演出了，由始至终我都舍不得眨眼，非常珍惜这次饕鬄盛宴，特别感谢大麦传媒为会员提供的演出票，谢谢点评网给予大家的这次福利，当然还要谢谢辛苦出席活动的众位会员."
5366361,10320396,4,0,0,0,13-06-19,冰上雅姿~~~~每次在万事达的三层穿行总是觉得很提心吊胆的，实在是太陡了总觉得有掉下去的危险啊！但是 不得不说 场地真的很给力 这种角度在视觉上绝对比缓坡要清晰和无障碍的多。
5366361,4893326,4,0,0,0,13-06-17,来过两次，感觉挺不错的，外面黄牛很多，总问你买票么，卖票么
5366361,24263525,5,0,0,0,13-06-17,"安检比较严格,大灯牌不能带进去,环境挺好,音效超棒!!!"
5366361,22925666,5,0,0,0,13-06-11,相信大家都是经常去的啦，没什么说的，演唱会什么的多多的。环境妥妥的。。
5366361,259706,4,0,0,0,13-05-11,指示牌挺乱的，找VIP包厢走了好大一圈，希望能更人性化一点。
5366361,10633625,4,0,0,0,13-05-08,三层的坡度实在太大了。。。说真的走着都腿软，总觉得会摔下去。不过馆内怎么都比体育场给力，体育场连延伸舞台都不让搭。哎，GD就这么走了。。好怀念啊！！！！
5366361,53358,4,0,0,0,13-05-08,音像效果比大剧院的不止好了多少倍，难怪在此举办演唱会的多，位于五棵松地铁站东北角，正对301医院，北门对着卓展，卓展里边吃的东西不少，就是现在四处挖沟，必须从外围绕圈子。
5366361,575117,4,0,0,0,13-05-08,不知道楼下那位是不是也和我一样昨天去看雅尼的音乐会，因为没去过，所以开始也是来回绕圈，好不容易把车停在卓展地下，也是被告知在南门，结果一来一回真正把万事达11路了一圈，差点没走死，也因此错过了开场，昨天被我弄得影响看演出的那排朋友不好意思了，里面是确实很大，能容纳不少人，但座位是真心拥挤，尤其在楼上要是恐高眩晕的还真有点觉得虚，好在演出很精彩，这些都忍了，最后一个想法就是如果下次不是为了心爱的雅尼或者类似非去不可的演出我可不费这劲了，但最关键的是希望下次吧出口什么的提前说明白，免得让大家绕大圈。
5366361,32027780,1,0,0,0,13-05-07,我只想说！万事达中心，你大爷的！那么多门非tm走南门！大家都饶了一圈！马拉松啊！
5366361,254062,5,0,0,0,13-05-02,经常会有一些大牌的演唱会什么的在这里。
5366361,4417446,5,0,0,0,13-04-28,4.25在那边看了中国top榜的蒙牛酸酸乳音乐颁奖晚会，希望有机会能来上海举办，下次还想去
5366361,8432990,3,0,0,0,13-04-26,来这看的颁奖礼，场馆很小，离得比较近，因为本质是篮球馆的原因所以上方还有屏幕，不过就我看来三层看台有点太高了，在下面看着都有点害怕，然后里面买吃的和水都比较方便，音响声音有点太吵
5366361,4682273,4,0,0,0,13-04-24,刚看的任贤齐演唱会 第一次来这儿
5366361,1460062,5,0,0,0,13-04-22,"2008年曾在这看过残奥会,是篮球场次,运动员的表现很励志!场馆很漂亮!"
5366361,4988496,5,0,0,0,13-04-22,地铁五棵松站出来不行不到10分钟，交通很方便。场馆很大，音效也不错。座椅也很舒服。就是感觉有点陡。
5366361,4801591,5,0,0,0,13-01-24,北京最好的体育馆
5366361,1663348,5,0,0,0,13-01-21,超级幸运抽中了点评网《谭咏麟-北京ENCORE演唱会》的票！话说这个票可是很难中的，900多人只抽五个人。接到电话的时候开心的不得了，点评的工作人员告诉我说到现场取票，于是我当天四点多就吃晚饭出发啦！六点半的时候在地铁站成功的和带头大哥李大嘴嘴里大接头，据说我是第一个到的。
5366361,2068516,5,0,0,0,13-01-20,场子不大，但舞台效果和音响效果很好，尤其是音响效果
5366361,5526297,4,0,0,0,13-01-03,位于五棵松，交通非常方便！坐地铁和公交都能到达！安检很严格！场馆里的设施很完善，也很人性化！在这里看过一次陈奕迅的演唱会！是在楼上的包间看的，每个包门外面都有一名专职服务员！服务态度特别好！一开始把帽子放在椅子上了，结果掉地上了，自己都没有发现，门外的服务员看到了主动帮我捡来！非常感谢他！包间里面还有饮料呢！哈哈！
5366361,710277,5,0,0,0,12-12-30,2012年12月29日在这看的张信哲演唱会。感觉真棒，音响，舞台的专业水平，灯光的布置，真是项高难度的技术活。真心期待下次在这里能看场篮球赛，现场效果肯定巨棒。
5366361,2769463,4,0,0,0,12-12-30,地理位置不错，场地很大，毕竟是新修的场馆，音响效果、硬件设施什么还是不错的，屏幕不错，还有包房，很是特别。
5366361,4610231,4,0,0,0,12-12-30,在这看过两个，一个亚视多少周年庆典和张信哲的演唱会，这地方没有工体什么的宽敞肯定，不过好处也是由于是室内且不是特别大不过音效更能有聚拢效果吧，还不错啦，西四环五棵松，是离家最近的这种场馆
5366361,2174077,5,0,0,0,12-12-30,音箱效果超赞！！
5366361,1615041,5,0,0,0,12-12-27,看到崔健演唱会，场馆设施完善，很壮观，容纳人数较多。音箱效果好场馆的干净卫生很专业，安检比较简单没那么繁琐，还会再去！
5366361,6244516,4,0,0,0,12-12-18,看演唱会来的，稍微有些陡，不太敢大跳，座位也比较小窄，但是很干净总的来说还不错，，离卓展很近，可以过来看个电影什么的，周围只有快餐~
5366361,26392994,4,0,0,0,12-12-08,安利公司举办的大型光荣绽放，，来到这里，南门有很大的一个停车场，进入需要门票扫码，很严格，场内很大，音箱效果很好，和你殊胜的一个地方！
5366361,3004411,4,0,0,0,12-12-07,看过一次中美篮球赛，当晚小布什都来了，可见安保很严格。场馆很不错，专业篮球馆的样子。这里还时常举办演唱会，我想效果应该也很好，有机会去。
5366361,2936777,3,0,0,0,12-12-04,除了赛事比赛外，很多明星的演唱会也在此举办，场馆挺大，也适合搭建舞台，效果也非常好。
5366361,4026589,4,0,0,0,12-12-03,在这里观看了马克西姆钢琴音乐会，在M空间，原五棵松体育馆训练馆，没有阶梯的座位。体育馆当时只开了南门，车停在了北门很不方便，场内那么多停车位置都不让停车。
5366361,20674842,4,0,0,0,12-11-29,NBA2012年中国赛到此观看的演出，验票如同过安检一样，相当的严格，不允许带水及食品进入，室内环境还是很不错的
5366361,18594582,5,0,0,0,12-11-24,今天去听的YICO的演唱会，很棒！虽然场馆的门害苦了我了，北门不让近，大老远走到南门进的，但是演唱会很棒！！舞台效果很好！
5366361,8591386,5,0,0,0,12-11-14,来这里看过郭富城的演唱会，觉得还可以，空调冷热正好，就是管理不太严格，到了演唱会最后面基本上就是到处随便坐了。
5366361,283972,4,0,0,0,12-11-12,来这里看了苏打绿演唱会！真的是良心乐队！定价很良心！嘉宾超级棒！
5366361,2008109,4,0,0,0,12-11-08,这里算是北京比较新的比赛和演出的场馆了吧~交通也比较方便
5366361,5126397,4,0,0,0,12-11-04,地点： 万事达中心 
5366361,294885,3,0,0,0,12-10-08,硬件水平达到国际水平了。
5366361,13934564,5,0,0,0,12-08-26,看李宇春演出会！现场音效非常棒，座位超级舒服！很喜欢在这看演出，这是一个非常成熟高级的场馆。非常喜欢，期待春春下一次还在这做演唱会！
5366361,6531910,4,0,0,0,12-07-31,亚洲电视55周年台庆晚会是在这里看的。老哥给的票，在度娘搜的位置，竟然是错的！！下车后绕场地整整一圈才找到正门！！环境可以，位置也好，只是这台晚会太不给力了，都想睡着了，没有一个大腕明星，没劲透了！
5366361,4209657,5,0,0,0,12-06-21,很好找，就在五棵松桥的东南角。很多演唱会、篮球比赛都在此进行。
5366361,6219560,4,0,0,0,12-05-29,还不错吧，就是远离市中心了一点，内部设施不错很新，去看个演唱会是开心的事儿，所以没有恶评的道理，出来再买点降价了的东西是不错的选择
5366361,2133725,4,0,0,0,12-04-20,昨天看了一气欧郎赞助的一场音乐盛典就在万事达中心，广场很开阔，安检也很严格，水不让带，都扔了，进去以后有人会告诉你具体的位置，好像里面一共有27，8排的样子，屏幕，舞台，灯光都不错
5366361,7779260,5,0,0,0,12-03-23,北京金隅的总决赛主场，效果非常好，座位稍微点紧，但是环境什么的都确实不错，大屏幕很清晰，音响效果也非常赞，最重要的是北京赢了~~~
5366361,2352525,4,0,0,0,12-02-14,奥运会场馆，那时候是篮球馆。后来几经改名，现在改名叫万事达中心了。经常举办一些演唱会之类的大型活动，来捧场的人很多哦！
5366361,5944977,4,0,0,0,11-12-11,点评中的汪峰演唱会门票，场馆很大，工作人员服务也很细心，里面不让带吃的和喝，里面有卖吃的的，还是很方便的，总体来说很不错！
5366361,2551905,3,0,0,0,11-10-01,看演出，万事达中心，原来08年奥运会的篮球馆，比赛后用于商业活动，很好的资源再利用。
