6691766,49767491,5,4,4,4,12-05,受朋友之邀前来参观，第一次参观航空航天博物馆，倍感兴奋呐。
6691766,1379224,5,0,0,0,10-03-26,北航，一个青春的回忆。2001年入学入住大运村，住宿一年1800，水电自理。当时全北京可能也没有比我们贵的了。住宿环境很好，加之在学校外面，导致经常翘课。2003年非典我们不用关在学校，坐公交回家满车厢没几个人，后来搬到18楼了，挨着著名的光棍食堂6食堂。想看美率得去5食和8食。这里满载着我的回忆，破旧的主楼，力学实验室，校园乱摆的发动机，还有破烂不堪的飞机场，雷人的金工实习，重修的四大名补，宿舍里的拖拉机，一起看姚明，一切的一切犹如电影回放涌上心头，暮然回首青春不在，留下的只是被社会抹平的棱角和一颗没有了激情的心
6691766,3144096,4,0,0,0,10-03-23,来过几次
6691766,2168702,3,0,0,0,10-03-16,说起北航还是有那么些许回忆的
6691766,315962,5,0,0,0,10-02-28,这个学校离得近，虽然不是我的母校，但经常去参加个什么活动啥啥的，环境不错，位置好，印象深刻的还有那个几十年不变的东门大汉~哈
6691766,1650924,5,0,0,0,10-02-28,"校园长宽各约1公里、接近于正方形。有明显的教学区和生活区，教学区最早是解放军把门，武警成立后就换成武警，再后来由退休老头过渡了一下，很快就换成藏蓝保安-灰衣保安-美女保安(有一次见到一位""美女""保安声色俱厉地责令一位老师出示证件------hehe)。"
6691766,2492350,4,0,0,0,10-02-23,"家这边属于很好的学校了,学校很大,很气派,各种硬件设施都不错,整个校园也很安静,配备的软件也比较齐全!看见过北航飞行训练的学生,都很帅气!以前去北航里租过地打羽毛球,场地有点小,旁边就是打室内篮球的,地板震动有点大!"
6691766,302328,5,0,0,0,10-02-19,回忆呀回忆，大学时的美好回忆。曾几何时，在考试前和室友放了学就直奔自习室，总会发现一些雷人。经常去各个食堂吃饭，5，7食堂吧。
6691766,1304373,3,0,0,0,10-02-15,在北航里住过很长一段时间，第一个感受就是北航的人太多了，体育场永远是人声鼎沸，每天早上看着黑压压的人往校内走，下午看到一堆一堆的人往校外走，太壮观了。北航的环境不错，虽然很小，但是规划得还挺合理，食堂也不少，口味还行。
6691766,5346330,5,0,0,0,10-02-10,我家亲戚在这里，上大学的时候经常去她家给孩子辅导课程，北航真大啊，尤其喜欢他的塑胶的大操场，也喜欢他家的食堂，虽然菜比别的大学的食堂贵点但是还是比较好吃。也去第三招待所吃过饭，还不错地说。
6691766,1292611,4,0,0,0,10-01-30,我晕 居然发现还有北航 虽然呆了7年 但说不出来点什么 我的大好青春全部浪费在这里了  有点复杂的情感 留恋的是人 至于这个学校 ……
6691766,4183703,3,0,0,0,10-01-28,北航新建的教学楼好气派啊。。设施据说也不错的
6691766,48681,4,0,0,0,10-01-27,"06年的时候因为来这所学校附近的一个体育商店买东西,所以和北航才有了第一次接触!"
6691766,3063066,5,0,0,0,10-01-23,学校是个好学校，老师也都很不错，但是学校的硬件设施除了新主之外确实有点说不过去了，一二三四号教学楼的桌椅板凳还有投影仪已经十分破旧，学校的机房也很少，虽说现在学生都有自己的电脑了，但是学校也不能因此省去了这部分开支，毕竟很多时候是需要结合操作来教学的。图书馆的新书库有些好书，可是只能借两周实在是太短了，楼上的就书库应该适当的更新一下了，实在是太旧了~
6691766,5046819,4,0,0,0,10-01-23,在北京所有大学的整体排名应该能排到第五名左右吧，现在在北航读硕士。感觉现在北航的电子和计算机比较吃香。当然中法学院，飞行学院也都很不错。相比起来，虽然其航空航天类专业很强，但是毕业生的工作待遇整体不如电子和计算机专业
6691766,3354644,4,0,0,0,10-01-22,在北航读的硕士，总体感觉非常不错，就是设施比较陈旧了，还好现在有了新主楼。这里的教学和科研水平都比较高，老师也很负责，校园环境优美，是个读书的好地方！
6691766,4434721,4,0,0,0,10-01-12,姑姑家住北航里面 小时候还在北航里住过一段时间
6691766,4897937,4,0,0,0,10-01-07,高中前吃好伦哥全是去这个大学里面吃
6691766,3938351,4,0,0,0,10-01-03,考试在这儿附近就跑到这里来勒索同学了~新主楼好有气势。听说他们奖学金很低，不叫不可思议，但冲着餐厅那么便宜也值啦~而且是那么的便宜！
6691766,4747833,4,0,0,0,09-12-20,作为在武汉大学生活了四年的我，来到北航，就觉得北航实在是太小了，而且建筑没有特色，不过，这里的体育设备都很不错，经常来这里打羽毛球。
6691766,1926874,3,0,0,0,09-12-19,"还好吧,在学校度过了一些时光,校园比较大,"
6691766,3213383,5,0,0,0,09-12-17,我的母校啊！！！竟然在点评上也有，好开心啊！首先北航校园很大，不过我们当时的设备相对比较陈旧了，后来盖的新楼我们都没赶上。北航篮球场巨多~周末都是爆满的！新修的网球馆很不错，价格也不菲！北航的食堂，还好吧，八食堂我比较喜欢，还有老的1食堂，现在都拆了。。北航男女比例失调啊，女生很少。。。而且恐龙多。。。不过恐龙们也很抢手啊，同时有2-3个追都不新鲜，这要在师范那种学校都是不能发生的！5555，我在北航都没交过女朋友=。=长的丑啦。。。。
6691766,3195137,5,0,0,0,09-12-17,很不错的学校……
6691766,3423017,0,0,0,0,09-09-29,这个一定要顶，
6691766,4389134,0,0,0,0,09-08-19,进北航，从来都是免费进，本来都不收费，后来开车进出要收费了。
6691766,4301391,0,0,0,0,09-08-11,"一般重点大学的环境都不错,北航也不例外,而且校园也非常大,以至于上次我去那学校找个楼办事,怎么都找不到,问里面的学生,他们都不知道,最后还是灰溜溜的出来了,唉"
6691766,3153448,0,0,0,0,09-06-24,很好的大学。
6691766,3378379,0,0,0,0,09-06-24,说实在的 还是当时报考的时候才听说有这么一家学校...
6691766,2582919,0,0,0,0,09-06-05,校园大，苦了我这不熟悉环境的人。
6691766,2029211,0,0,0,0,09-04-20,北航在50-60年代的时候，被誉为“航空工程师的摇篮”，确实也是如此。
6691766,3515937,0,0,0,0,09-01-06,北航，有人说，北航是学院路上排名第一，究竟是不是，这个我也不太关心，环境不错，校区也挺大，早些年经常去那边玩，操场什么的..参加过两次机器人比赛，印象很深，影响很大。北航，喜欢......
6691766,3473314,0,0,0,0,08-12-20,印象最深的时北航的核桃，（或许现在已经没有了）9几年的时候，北航有很多的外来人员，有幸的我也是其中之一，当时某只是一比较成熟的小伙，（大约也就6岁）八九月份的天气，核桃挂满树。狂摘之，最后---核桃摆满屋，青色的核桃皮，剥开后还有些汁液，吃的双手泛黄，如今，北航已经建设的。。今非昔比了。。每当路过时都有些向往，留恋。。
6691766,2670346,0,0,0,0,08-11-14,90年代时看着听破落的，大运会开过之后快速发展，而且这几年航天也在快速发展，有钱了。配套很完善，而且里面也漂亮了，越来越像高等学府了。不过这个学校名字前面应该有北京才对。
6691766,2999652,0,0,0,0,08-11-13,"北航就在八大学府这边,感觉由于奥运校园还不错的,记得大学毕业时来这里参加了一个毕业生招聘会,人很多,召开招聘会的地方很大,还来过一次是个图书展,买了几本书,住在附近的居民比较合适,夏天是个适合遛弯的好地方."
6691766,1812947,0,0,0,0,08-09-02,上研一的时候住在大运村，就在北航的旁边，晚上不是在北航西门吃饭，就是在北航里面遛弯锻炼，所以对北航非常熟悉。说实在话还是很喜欢北航的，甚至超过了喜欢自己的学校，北航的校园环境在北京除了北大清华以外我觉得已经能排到前面了，尤其是校园里面有个湖，有荷花的季节开满了荷花，很美，就是蚊子多点哈哈！而且北航的教学设施都很好，一看就是个有钱的学校。
6691766,2452834,0,0,0,0,08-08-21,"北航离我们学校不太远,每次坐车的时候都嫩路过,我有个同学也在里面当老师"
6691766,1868083,0,0,0,0,08-08-16,这里这回承接奥运的举重项目，奇怪的是门票全部卖出，但是来这里的人相当的少，很奇怪那些票去哪里了，这里的设施真的不错，我喜欢这种海一样的颜色。
6691766,1454938,0,0,0,0,07-12-19  更新于12-19 10:57,感情上喜欢的学校，我弟弟是北航计算机硕士......
